observation_date,DEUPROMANMISMEI
2014-11-01,99.774379999999994
2014-12-01,101.479100000000003
2015-01-01,98.771619999999999
2015-02-01,99.674099999999996
2015-03-01,99.674099999999996
2015-04-01,100.476299999999995
2015-05-01,100.777100000000004
2015-06-01,100.476299999999995
2015-07-01,101.880200000000002
2015-08-01,99.272999999999996
2015-09-01,99.373279999999994
2015-10-01,100.576599999999999
2015-11-01,99.172719999999998
2015-12-01,99.874660000000006
2016-01-01,101.479100000000003
2016-02-01,101.479100000000003
2016-03-01,100.476299999999995
2016-04-01,101.178200000000004
2016-05-01,99.373279999999994
2016-06-01,101.378799999999998
2016-07-01,99.874660000000006
2016-08-01,101.479100000000003
2016-09-01,101.278499999999994
2016-10-01,101.980400000000003
2016-11-01,101.679599999999994
2016-12-01,99.473550000000003
2017-01-01,101.078000000000003
2017-02-01,102.180999999999997
2017-03-01,101.779899999999998
2017-04-01,103.484600000000000
2017-05-01,103.584900000000005
2017-06-01,103.484600000000000
2017-07-01,104.286799999999999
2017-08-01,106.593100000000007
2017-09-01,105.690700000000007
2017-10-01,103.986000000000004
2017-11-01,107.796400000000006
2017-12-01,107.094499999999996
2018-01-01,106.492900000000006
2018-02-01,104.387100000000004
2018-03-01,106.091800000000006
2018-04-01,105.690700000000007
2018-05-01,107.295100000000005
2018-06-01,106.894000000000005
2018-07-01,104.788200000000003
2018-08-01,105.891199999999998
2018-09-01,105.088999999999999
2018-10-01,104.888400000000004
2018-11-01,102.983199999999997
2018-12-01,103.986000000000004
2019-01-01,103.685100000000006
2019-02-01,103.284000000000006
2019-03-01,104.387100000000004
2019-04-01,102.983199999999997
2019-05-01,103.484600000000000
2019-06-01,102.381500000000003
2019-07-01,101.980400000000003
2019-08-01,102.381500000000003
2019-09-01,101.278499999999994
2019-10-01,100.676900000000003
2019-11-01,100.877399999999994
2019-12-01,98.370519999999999
2020-01-01,101.579300000000003
2020-02-01,102.381500000000003
2020-03-01,91.551770000000005
2020-04-01,71.396340000000009
2020-05-01,79.919780000000003
2020-06-01,89.245419999999996
2020-07-01,91.451490000000007
2020-08-01,90.950109999999995
2020-09-01,93.457009999999997
2020-10-01,97.167209999999997
2020-11-01,98.571070000000006
2020-12-01,98.571070000000006
2021-01-01,98.470789999999994
2021-02-01,96.565550000000002
2021-03-01,98.470789999999994
2021-04-01,98.270240000000001
2021-05-01,97.066929999999999
2021-06-01,95.863619999999997
2021-07-01,97.367760000000004
2021-08-01,93.156180000000006
2021-09-01,92.554530000000000
2021-10-01,95.963899999999995
2021-11-01,96.665830000000000
2021-12-01,97.668589999999995
2022-01-01,97.768870000000007
